round,phase,num_labeled_nodes,accuracy
0,TEST,7,0.5789473652839661
1,TEST,14,0.5263158082962036
2,TEST,21,0.31578946113586426
3,TEST,28,0.6842105388641357
4,TEST,35,0.6842105388641357
5,TEST,42,0.4736842215061188
6,TEST,49,0.5263158082962036
7,TEST,56,0.5263158082962036
8,TEST,63,0.5263158082962036
9,TEST,70,0.6315789222717285
