round,phase,num_labeled_nodes,accuracy
0,TEST,7,0.3684210479259491
1,TEST,14,0.6315789222717285
2,TEST,21,0.5263158082962036
3,TEST,28,0.5789473652839661
4,TEST,35,0.6315789222717285
5,TEST,42,0.6842105388641357
6,TEST,49,0.7894737124443054
7,TEST,56,0.7894737124443054
8,TEST,63,0.7368420958518982
9,TEST,70,0.7894737124443054
