round,phase,num_labeled_nodes,accuracy
0,TEST,7,0.3684210479259491
1,TEST,14,0.2631579041481018
2,TEST,21,0.3684210479259491
3,TEST,28,0.31578946113586426
4,TEST,35,0.2631579041481018
5,TEST,42,0.3684210479259491
6,TEST,49,0.31578946113586426
7,TEST,56,0.4736842215061188
8,TEST,63,0.4736842215061188
9,TEST,70,0.4736842215061188
