round,phase,num_labeled_nodes,accuracy
0,TEST,7,0.5263158082962036
1,TEST,14,0.4736842215061188
2,TEST,21,0.6842105388641357
3,TEST,28,0.6315789222717285
4,TEST,35,0.6842105388641357
5,TEST,42,0.6315789222717285
6,TEST,49,0.7368420958518982
7,TEST,56,0.6315789222717285
8,TEST,63,0.6315789222717285
9,TEST,70,0.7368420958518982
