round,phase,num_labeled_nodes,accuracy
0,TEST,7,0.3684210479259491
1,TEST,14,0.4736842215061188
2,TEST,21,0.5263158082962036
3,TEST,28,0.4736842215061188
4,TEST,35,0.6315789222717285
5,TEST,42,0.6315789222717285
6,TEST,49,0.5789473652839661
7,TEST,56,0.6315789222717285
8,TEST,63,0.5789473652839661
9,TEST,70,0.6315789222717285
