round,phase,num_labeled_nodes,accuracy
0,TEST,7,0.3684210479259491
1,TEST,14,0.4736842215061188
2,TEST,21,0.42105263471603394
3,TEST,28,0.31578946113586426
4,TEST,35,0.31578946113586426
